time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,0.187860338381,-0.27094869977,16.0760769479,6.24581958131,0.00361282936601,0.0,0.192173251716,-0.453207402042,4.86524711622,0.0278550462819,0.0530299399626,0.0,467.30731946709807,466.6655580701569,468.06598595592413,468.38579155041873
2.4600000000000017,0.19930501533,-0.298882716392,16.3702527031,6.24710725603,0.00633097761522,0.0,0.189018093983,-0.477767731356,4.94029424433,0.00388820637405,0.0216450727896,0.0,451.7900133532667,449.2531141573935,453.2366989049074,451.3061242523511
2.520000000000002,0.210534169241,-0.328154080734,16.6656978225,6.24701737632,0.00790019834525,0.0,0.185166514649,-0.497943575537,4.90801356666,-0.0153579086698,0.0339151308808,0.0,416.1108507744433,417.183955175233,419.15163765991343,417.4754539969796
2.580000000000002,0.221446850338,-0.358890053128,16.9660498409,6.24632873756,0.010248917525,0.0,0.178339865362,-0.526652251816,5.10286078134,-0.00466837173204,0.047959672861,0.0,486.9164630145664,487.96673502463346,487.21249921080755,488.0112716197422
2.640000000000002,0.231948336475,-0.391166461534,17.2728032603,6.24684581461,0.012920840878,0.0,0.171458878333,-0.549209732445,5.12216358602,0.0268912030439,0.0366046232642,0.0,436.6456447073054,435.69834068830687,434.5201656959655,437.1582420312717
2.700000000000002,0.241992942942,-0.424775354651,17.5805225727,6.24822991993,0.0149110042139,0.0,0.163174217422,-0.570954117083,5.13509162527,0.014049559948,0.0252204399395,0.0,434.50801872684457,433.55288158819053,434.78258437355026,433.7052451636672
2.760000000000002,0.251509877683,-0.459660250605,17.8888143569,6.24890062319,0.0161723840135,0.0,0.153933734937,-0.591811286256,5.14127263248,0.00470902994673,0.0109262721363,0.0,433.3856499760012,432.18234934410987,431.7628469089311,430.9738485846563
2.820000000000002,0.260414186553,-0.495867372929,18.199816963,6.24896002647,0.016304413148,0.0,0.142831872952,-0.615064915264,5.22509694767,-0.00774002798596,-0.0276587501816,0.0,458.39893394163414,455.32201082696145,456.89584874449235,455.90209473272466
2.880000000000002,0.268650943213,-0.533488970174,18.5163519567,6.24801229401,0.0143330752583,0.0,0.131918338593,-0.639037736616,5.32559873358,-0.0412785899657,-0.0460724073835,0.0,462.999804859715,461.54817652520296,464.05637149031224,461.41579979442105
2.940000000000002,0.276273948082,-0.572588258852,18.8392320373,6.2452209692,0.0113377363773,0.0,0.122488093403,-0.664524005632,5.43652940063,-0.0598922560045,-0.0590150219793,0.0,467.0541016116836,466.04194399855214,467.41701843543274,465.9626727670121
3.000000000000002,0.283393550389,-0.61329361943,19.1691216265,6.241565927,0.00785115857591,0.0,0.115210434368,-0.6926800722,5.55917237664,-0.0630497428906,-0.056358404114,0.0,470.13141557262344,470.33510235710366,472.32368233071713,472.07766267553154
3.0600000000000023,0.290167202351,-0.655668699855,19.5040694015,6.23718242627,0.0046780258569,0.0,0.110888818261,-0.720168786656,5.60549638631,-0.12305457644,-0.0467169158796,0.0,447.8693445883511,448.65114200833915,452.5944536922869,447.7322637630209
3.1200000000000023,0.296745295128,-0.699735958345,19.8406416472,6.22979512425,0.00183440793732,0.0,0.108631951557,-0.74938698643,5.6134827216,-0.123256151788,-0.0487821543332,0.0,437.5050384929001,437.33162680488675,437.9035610247449,437.8728056639693
3.1800000000000024,0.303233172046,-0.745959167425,20.182632178,6.22238253616,6.28193401998,0.0,0.107970678758,-0.792169370325,5.78526883427,-0.124122781825,-0.0573268298224,0.0,487.88579224929725,487.2458487686754,487.62449588348574,487.5473819839722
3.2400000000000024,0.309747093245,-0.794681439613,20.531112943,6.2149943897,6.27825166088,0.0,0.109493695049,-0.832585001552,5.83044991805,-0.121233268514,-0.0710234383083,0.0,451.92950776896066,450.8212583443839,451.65891493957014,451.8784695813661
3.3000000000000025,0.316424299765,-0.845953484108,20.8820818523,6.20781326706,6.27401783282,0.0,0.113474194579,-0.877137129889,5.86823553642,-0.116759299726,-0.0696604914572,0.0,449.8928288845917,449.9994520348657,449.699971840305,450.04957768158306
3.3600000000000025,0.323428632628,-0.900107207206,21.2362776754,6.20039017639,6.27059737938,0.0,0.120363945641,-0.928653678254,5.93783483458,-0.14363821624,-0.0393609680699,0.0,459.03966574995763,461.43582428043624,461.4824091561542,459.341568660554
3.4200000000000026,0.330865576394,-0.957230008275,21.5913966987,6.19224180668,6.2688305557,0.0,0.127701132506,-0.976133774989,5.89956313635,-0.123527528129,-0.0146931419103,0.0,426.4422192314104,428.5442051844824,425.8148131778304,427.5139184255846
3.4800000000000026,0.338800550244,-1.01753957559,21.9464388138,6.18466256032,6.26804834239,0.0,0.136871612185,-1.03485734448,5.93487755374,-0.132584614024,-0.00991472645506,0.0,450.28381547733085,450.67040719702993,450.9054328983681,450.15863476990086
3.5400000000000027,0.347318302573,-1.08164076702,22.3048237656,6.17631501459,6.26766198521,0.0,0.147094157979,-1.10260210001,6.01075181838,-0.157265015316,-0.000264258122672,0.0,463.94334719507737,464.7006885098756,463.9476717631472,461.9878008116132
3.6000000000000028,0.356411880978,-1.14968264314,22.6650258546,6.16684485709,6.26838930928,0.0,0.155988392307,-1.16626711607,5.99591338703,-0.159001449681,0.0295082047977,0.0,435.0238009928323,437.51019408550707,436.48382677880466,436.314732233246
3.660000000000003,0.366038989057,-1.22184950983,23.0255122777,6.15736359627,6.27010708914,0.0,0.164752318836,-1.24013701267,6.02000131722,-0.156131304977,0.0268123049956,0.0,449.3709756939507,449.1525607830397,448.492034141592,448.7017146384247
3.720000000000003,0.376133093816,-1.2983530811,23.3853196626,6.14755156049,6.27207688859,0.0,0.171572666176,-1.31077243142,5.9736521022,-0.185499374684,0.0427472723221,0.0,425.8207355602485,427.1824748884989,428.40696762470196,425.87427520659924
3.780000000000003,0.386597884109,-1.37922003763,23.7420335914,6.13639046289,6.27409778487,0.0,0.177061023166,-1.38570381609,5.91690376406,-0.187075175858,0.0011024182918,0.0,425.2819995242102,421.69949909068896,423.0647989065937,422.89355404377
3.840000000000003,0.397377175537,-1.46492593962,24.0964154862,6.12566287453,6.27376650629,0.0,0.182255365861,-1.47208526208,5.89569774544,-0.165964282177,-0.024034965002,0.0,436.0931098046319,433.9879097628562,433.7307770575571,435.46845449821984
3.900000000000003,0.408512427459,-1.55655771801,24.4529989786,6.11555613511,6.27278879318,0.0,0.189034262051,-1.58322861652,5.98963891548,-0.173929669888,-0.00412114320093,0.0,471.170633907887,472.7080423769457,470.8372955841333,470.19500869231257
3.960000000000003,0.420079048964,-1.65520394636,24.8159758213,6.10492026656,6.27256608356,0.0,0.196536308668,-1.70595605015,6.10862110351,-0.184931956079,-0.00290545654158,0.0,478.45563703001807,478.5482737989136,482.55107251679294,481.69191000691836
4.020000000000002,0.432045296421,-1.76051699319,25.1809696686,6.09442492065,6.27204709349,0.0,0.202365042951,-1.80536929497,6.0578180852,-0.160076324776,-0.0237644796793,0.0,429.9875415501842,428.2164624030347,428.01106570106236,430.0904899996021
4.080000000000001,0.444360863937,-1.8717636438,25.5418531923,6.08462575066,6.27132279985,0.0,0.208234069053,-1.90364906863,5.97180711701,-0.170744538218,0.00460614545271,0.0,415.5554845916563,418.0356463012864,418.1444122208254,417.18633536698775
